evoArcadmin_03072026SAYFA38_1925-1185-1-0000-50-0-OPERADAKİ_HAYALET.mp4	1925-1185-1-0000-50-0_OPERADAKİ_HAYALET
evoArcadmin_03072026SAYFA41_1933-0010-1-0000-00-1-14_TEMMUZ.mp4	1933-0010-1-0000-00-1_14_TEMMUZ
evoArcadmin_03072026SAYFA39_1936-0018-1-0000-00-1-ASRİ_ZAMANLAR.mp4	1936-0018-1-0000-00-1_ASRİ_ZAMANLAR
evoArcadmin_03072026SAYFA40_1938-0020-1-0000-00-1-YARININ_GENÇLERİ.mp4	1938-0020-1-0000-00-1_YARININ_GENÇLERİ
evoArcadmin_03072026SAYFA38_1946-1050-1-0000-90-1-İKİ_YAVRU.mp4	1946-1050-1-0000-90-1_İKİ_YAVRU
evoArcadmin_ÇÖZÜMLEMEV2S11_1955-0046-1-0000-00-1-ŞEYTAN_RUHLU_İNSANLAR.mp4	1955-0046-1-0000-00-1_ŞEYTAN_RUHLU_İNSANLAR
evoArcadmin_03072026SAYFA40_1957-1095-1-0000-50-0-NEW_YORK’TA_BİR_KRAL.mp4	1957-1095-1-0000-50-0_NEW_YORK'TA_BİR_KRAL
evoArcadmin_ÇÖZÜMLEMEV2S3_1960-0021-1-0000-00-1-BÜYÜK_MÜCADELE.mp4	1960-0021-1-0000-00-1_BÜYÜK_MÜCADELE
evoArcadmin_ÇÖZÜMLEMEV2S8_1962-0022-1-0000-00-1-GERONIMO.mp4	1962-0022-1-0000-00-1_GERONIMO
evoArcadmin_ÇÖZÜMLEMEV2S4_1966-0006-1-0000-90-1-İYİ_KÖTÜ_VE_ÇİRKİN.mp4	1966-0006-1-0000-90-1_İYİ_KÖTÜ_VE_ÇİRKİN
evoArcadmin_ÇÖZÜMLEMEV2S8_1969-0091-1-0000-00-1-KOPAR_ZİNCİRLERİNİ_GÜLSARI.mp4	1969-0091-1-0000-00-1_KOPAR_ZİNCİRLERİNİ_GÜLSAR
evoArcadmin_ÇÖZÜMLEMEV2S4_1970-0072-1-0000-00-1-KIRKSEKİZ_SAAT.mp4	1970-0072-1-0000-00-1_KIRKSEKİZ_SAAT
evoArcadmin_03072026SAYFA39_1974-0161-1-0000-90-1-BABA_2.mp4	1974-0161-1-0000-90-1_BABA_2
evoArcadmin_03072026SAYFA38_1977-0213-1-0000-00-1-AÇILIŞ_GECESİ.mp4	1977-0213-1-0000-00-1_AÇILIŞ_GECESİ
evoArcadmin_ÇÖZÜMLEMEV2S15_1981-0287-1-0000-00-1-JONSSON_ÇETESİ.mp4	1981-0287-1-0000-00-1_JONSSON_ÇETESİ
evoArcadmin_03072026SAYFA38_1983-1123-1-0000-71-1-NOSTALJİ.mp4	1983-1123-1-0000-71-1_NOSTALJİ
evoArcadmin_03072026SAYFA40_1984-0287-1-0000-00-1-HİNDİSTAN'A_BİR_GEÇİT.mp4	1984-0287-1-0000-00-1_HİNDİSTAN'A_BİR_GEÇİT
evoArcadmin_ÇÖZÜMLEMEV2S15_1986-0334-1-0000-00-1-AĞAÇ.mp4	1986-0334-1-0000-00-1_AĞAÇ
evoArcadmin_ÇÖZÜMLEMEV2S8_1987-0352-1-0000-00-1-TILSIMLI_DÜNYA.mp4	1987-0352-1-0000-00-1_TILSIMLI_DÜNYA
evoArcadmin_03072026SAYFA40_1988-0250-1-0000-00-1-FİDELER.mp4	1988-0250-1-0000-00-1_FİDELER
evoArcadmin_03072026SAYFA39_1988-0366-1-0000-00-1-PARİS'TE_BİR_AMERİKALI.mp4	1988-0366-1-0000-00-1_PARİS'TE_BİR_AMERİKALI
evoArcadmin_03072026SAYFA39_1989-0307-1-0000-85-1-GÜLEN_ADAM.mp4	1989-0307-1-0000-85-1_GÜLEN_ADAM
evoArcadmin_ÇÖZÜMLEMEV2S5_1990-0390-1-0000-00-1-SISSI-1.mp4	1990-0390-1-0000-00-1_SISSI-1
evoArcadmin_03072026SAYFA38_1990-0513-1-0000-00-1-INNISFREE.mp4	1990-0513-1-0000-00-1_INNISFREE
evoArcadmin_03072026SAYFA41_1991-0275-1-0000-00-1-SPOOTWOOD.mp4	1991-0275-1-0000-00-1_SPOOTWOOD
evoArcadmin_03072026SAYFA38_1992-0296-1-0000-00-1-GÜNDÖNÜMÜ_GÜNEŞ.mp4	1992-0296-1-0000-00-1_GÜNDÖNÜMÜ_GÜNEŞ
evoArcadmin_03072026SAYFA38_1992-0472-1-0000-00-1-KALP_HIRSIZI.mp4	1992-0472-1-0000-00-1_KALP_HIRSIZI
evoArcadmin_ÇÖZÜMLEMEV2S3_1993-0467-1-0000-00-1-BİR_KATİLLE_EVLENDİM.mp4	1993-0467-1-0000-00-1_BİR_KATİLLE_EVLENDİM
evoArcadmin_03072026SAYFA38_1995-0404-1-0000-00-1-BÜYÜK_SAVAŞTA_KÜÇÜK_ADAM.mp4	1995-0404-1-0000-00-1_BÜYÜK_SAVAŞTA_KÜÇÜK_ADAM
evoArcadmin_ÇÖZÜMLEMEV2S7_1998-0312-1-0000-00-1-KARA_GÜNLER.mp4	1998-0312-1-0000-00-1_KARA_GÜNLER
evoArcadmin_ÇÖZÜMLEMEV2S2_1998-0970-1-0000-00-1-BAŞKAN_VE_MARI.mp4	1998-0970-1-0000-00-1_BAŞKAN_VE_MARI
evoArcadmin_ÇÖZÜMLEMEV2S11_1999-0407-1-0000-00-1-KÜÇÜK_KAHRAMAN.mp4	1999-0407-1-0000-00-1_KÜÇÜK_KAHRAMAN
evoArcadmin_ÇÖZÜMLEMEV2S11_1999-0483-1-0000-00-1-SON_TANIK.mp4	1999-0483-1-0000-00-1_SON_TANIK
evoArcadmin_ÇÖZÜMLEMEV2S8_2000-0282-1-0000-40-1-SEVİMLİ_KÖPEK-YEDİNCİ_OYUNDAKİ_MUCİZE.mp4	2000-0282-1-0000-40-1_SEVİMLİ_KÖPEK-YEDİNCİ_OYU
evoArcadmin_ÇÖZÜMLEMEV2S5_2000-0454-1-0000-00-1-BUZDAN_GELEN_SESLER.mp4	2000-0454-1-0000-00-1_BUZDAN_GELEN_SESLER
evoArcadmin_03072026SAYFA38_2000-0505-1-0000-00-1-DURUMU_ANLAMAK.mp4	2000-0505-1-0000-00-1_DURUMU_ANLAMAK
evoArcadmin_03072026SAYFA39_2002-9168-1-0000-00-1-DEFİNE_GEZEGENİ.mp4	2002-9168-1-0000-00-1_DEFİNE_GEZEGENİ
evoArcadmin_03072026SAYFA40_2003-9064-1-0000-00-1-VIDOCQ.mp4	2003-9064-1-0000-00-1_VIDOCQ
evoArcadmin_ÇÖZÜMLEMEV2S8_2004-9110-1-0000-00-1-BÜYÜK_TEHDİT.mp4	2004-9110-1-0000-00-1_BÜYÜK_TEHDİT
evoArcadmin_03072026SAYFA40_2010-9139-1-0000-00-1-ROBIN_HOOD.mp4	2010-9139-1-0000-00-1_ROBIN_HOOD
evoArcadmin_03072026SAYFA41_2011-9026-0-0001-85-1-MYSTER_ALASKA.mp4	2011-9026-0-0001-85-1_MYSTER_ALASKA
evoArcadmin_ÇÖZÜMLEMEV2S15_2014-9078-1-0000-90-1-KAHRAMAN_UZAYLILAR.mp4	2014-9078-1-0000-90-1_KAHRAMAN_UZAYLILAR
evoArcadmin_03072026SAYFA40_2018-0053-1-0000-85-1-UZUN_ZAMAN_ÖNCE.mp4	2018-0053-1-0000-85-1_UZUN_ZAMAN_ÖNCE
