evoArcadmin_03072026SAYFA39_2006-9139-1-0000-90-1-TAKTİKLER_SAVAŞI.mp4	2006-9139-1-0000-90-1_TAKTİKLER_SAVAŞI
evoArcadmin_ÇÖZÜMLEMEV2S15_2008-9046-1-0000-88-1-MEVLANA_AŞKIN_DANSI.mp4	2008-9046-1-0000-88-1_MEVLANA_AŞKIN_DANSI
evoArcadmin_03072026SAYFA41_2008-9066-1-0000-00-1-MESLEĞE_DÖNÜŞ.mp4	2008-9066-1-0000-00-1_MESLEĞE_DÖNÜŞ
evoArcadmin_03072026SAYFA38_2011-9224-1-0000-88-1-KANDAHAR.mp4	2011-9224-1-0000-88-1_KANDAHAR
evoArcadmin_03072026SAYFA40_2017-1081-1-0000-50-0-KARAVAN.mp4	2017-1081-1-0000-50-0_KARAVAN
evoArcadmin_03072026SAYFA38_2023-1047-1-0000-90-1-GELECEK_GÜNLER.mp4	2023-1047-1-0000-90-1_GELECEK_GÜNLER
evoArcadmin_03072026SAYFA39_2023-1224-1-0000-56-1-ARKADAŞIMIN_EVİ_NEREDE.mp4	2023-1224-1-0000-56-1_ARKADAŞIMIN_EVİ_NEREDE
evoArcadmin_03072026SAYFA40_2025-1112-1-0000-56-1-İNİŞLİ_ÇIKIŞLI_BİR_ÖYKÜ.mp4	2025-1112-1-0000-56-1_İNİŞLİ_ÇIKIŞLI_BİR_ÖYK
evoArcadmin_03072026SAYFA38_1925-1185-1-0000-50-0-OPERADAKİ_HAYALET.mp4	1925-1185-1-0000-50-0_OPERADAKİ_HAYALET
evoArcadmin_03072026SAYFA39_1927-0010-1-0000-00-1-NAPOLYON_1.mp4	1927-0010-1-0000-00-1_NAPOLYON_1
evoArcadmin_03072026SAYFA41_1933-0010-1-0000-00-1-14_TEMMUZ.mp4	1933-0010-1-0000-00-1_14_TEMMUZ
evoArcadmin_ÇÖZÜMLEMEV2S5_1933-0013-1-0000-00-1-YÜZYILIN_CİNAYETİ.mp4	1933-0013-1-0000-00-1_YÜZYILIN_CİNAYETİ
evoArcadmin_03072026SAYFA39_1936-0018-1-0000-00-1-ASRİ_ZAMANLAR.mp4	1936-0018-1-0000-00-1_ASRİ_ZAMANLAR
evoArcadmin_03072026SAYFA38_1936-1045-1-0000-50-0-MODERN_ZAMANLAR.mp4	1936-1045-1-0000-50-0_MODERN_ZAMANLAR
evoArcadmin_03072026SAYFA40_1938-0020-1-0000-00-1-YARININ_GENÇLERİ.mp4	1938-0020-1-0000-00-1_YARININ_GENÇLERİ
evoArcadmin_03072026SAYFA38_1945-0037-1-0000-00-1-ROMA_AÇIK_ŞEHİR.mp4	1945-0037-1-0000-00-1_ROMA_AÇIK_ŞEHİR
evoArcadmin_03072026SAYFA38_1946-1050-1-0000-90-1-İKİ_YAVRU.mp4	1946-1050-1-0000-90-1_İKİ_YAVRU
evoArcadmin_ÇÖZÜMLEMEV2S8_1954-0034-1-0000-00-1-KARA_KALKAN.mp4	1954-0034-1-0000-00-1_KARA_KALKAN
evoArcadmin_ÇÖZÜMLEMEV2S11_1955-0046-1-0000-00-1-ŞEYTAN_RUHLU_İNSANLAR.mp4	1955-0046-1-0000-00-1_ŞEYTAN_RUHLU_İNSANLAR
evoArcadmin_ÇÖZÜMLEMEV2S10_1956-0062-1-0000-00-1-PROFESÖR_HANNIBAL.mp4	1956-0062-1-0000-00-1_PROFESÖR_HANNIBAL
evoArcadmin_03072026SAYFA40_1957-1095-1-0000-50-0-NEW_YORK’TA_BİR_KRAL.mp4	1957-1095-1-0000-50-0_NEW_YORK'TA_BİR_KRAL
evoArcadmin_ÇÖZÜMLEMEV2S3_1958-0046-1-0000-00-1-BEKARLIK_SULTANLIKTIR.mp4	1958-0046-1-0000-00-1_BEKARLIK_SULTANLIKTIR
evoArcadmin_ÇÖZÜMLEMEV2S3_1960-0021-1-0000-00-1-BÜYÜK_MÜCADELE.mp4	1960-0021-1-0000-00-1_BÜYÜK_MÜCADELE
evoArcadmin_ÇÖZÜMLEMEV2S16_1960-0039-1-0000-00-1-BELL_BOY.mp4	1960-0039-1-0000-00-1_BELL_BOY
evoArcadmin_ÇÖZÜMLEMEV2S8_1962-0022-1-0000-00-1-GERONIMO.mp4	1962-0022-1-0000-00-1_GERONIMO
evoArcadmin_ÇÖZÜMLEMEV2S16_1962-1124-1-0000-72-0-IVAN'IN_ÇOCUKLUĞU.mp4	1962-1124-1-0000-72-0_IVAN'IN_ÇOCUKLUĞU
evoArcadmin_ÇÖZÜMLEMEV2S4_1966-0006-1-0000-90-1-İYİ_KÖTÜ_VE_ÇİRKİN.mp4	1966-0006-1-0000-90-1_İYİ_KÖTÜ_VE_ÇİRKİN
evoArcadmin_03072026SAYFA38_1969-0076-1-0000-90-1-GENÇ_BILLY_YOUNG.mp4	1969-0076-1-0000-90-1_GENÇ_BILLY_YOUNG
evoArcadmin_ÇÖZÜMLEMEV2S8_1969-0091-1-0000-00-1-KOPAR_ZİNCİRLERİNİ_GÜLSARI.mp4	1969-0091-1-0000-00-1_KOPAR_ZİNCİRLERİNİ_GÜLSAR
evoArcadmin_ÇÖZÜMLEMEV2S5_1969-0094-1-0000-00-1-KESS.mp4	1969-0094-1-0000-00-1_KESS
evoArcadmin_ÇÖZÜMLEMEV2S4_1970-0072-1-0000-00-1-KIRKSEKİZ_SAAT.mp4	1970-0072-1-0000-00-1_KIRKSEKİZ_SAAT
evoArcadmin_ÇÖZÜMLEMEV2S16_1970-0076-1-0000-00-1-ŞAŞKIN_REKLAMCI.mp4	1970-0076-1-0000-00-1_ŞAŞKIN_REKLAMCI
evoArcadmin_03072026SAYFA39_1974-0161-1-0000-90-1-BABA_2.mp4	1974-0161-1-0000-90-1_BABA_2
evoArcadmin_ÇÖZÜMLEMEV2S11_1975-1016-1-0000-00-1-AYNA.mp4	1975-1016-1-0000-00-1_AYNA
evoArcadmin_03072026SAYFA38_1977-0213-1-0000-00-1-AÇILIŞ_GECESİ.mp4	1977-0213-1-0000-00-1_AÇILIŞ_GECESİ
evoArcadmin_ÇÖZÜMLEMEV2S10_1980-0149-1-0000-00-1-METİN.mp4	1980-0149-1-0000-00-1_METİN
evoArcadmin_ÇÖZÜMLEMEV2S15_1981-0287-1-0000-00-1-JONSSON_ÇETESİ.mp4	1981-0287-1-0000-00-1_JONSSON_ÇETESİ
evoArcadmin_03072026SAYFA38_1983-0202-1-0000-00-1-PARA_UĞRUNA.mp4	1983-0202-1-0000-00-1_PARA_UĞRUNA
evoArcadmin_03072026SAYFA38_1983-1123-1-0000-71-1-NOSTALJİ.mp4	1983-1123-1-0000-71-1_NOSTALJİ
evoArcadmin_ÇÖZÜMLEMEV2S11_1984-0286-1-0000-00-1-ALTIN_VE_ŞÖHRET.mp4	1984-0286-1-0000-00-1_ALTIN_VE_ŞÖHRET
evoArcadmin_03072026SAYFA40_1984-0287-1-0000-00-1-HİNDİSTAN'A_BİR_GEÇİT.mp4	1984-0287-1-0000-00-1_HİNDİSTAN'A_BİR_GEÇİT
evoArcadmin_ÇÖZÜMLEMEV2S8_1986-0227-1-0000-00-1-6._GÜN.mp4	1986-0227-1-0000-00-1_6
evoArcadmin_ÇÖZÜMLEMEV2S15_1986-0334-1-0000-00-1-AĞAÇ.mp4	1986-0334-1-0000-00-1_AĞAÇ
evoArcadmin_03072026SAYFA39_1987-0232-1-0000-00-1-BAYAN_JULIE.mp4	1987-0232-1-0000-00-1_BAYAN_JULIE
evoArcadmin_ÇÖZÜMLEMEV2S8_1987-0352-1-0000-00-1-TILSIMLI_DÜNYA.mp4	1987-0352-1-0000-00-1_TILSIMLI_DÜNYA
evoArcadmin_03072026SAYFA39_1988-0244-1-0000-85-1-SEVİMLİ_HIRSIZ.mp4	1988-0244-1-0000-85-1_SEVİMLİ_HIRSIZ
evoArcadmin_03072026SAYFA40_1988-0250-1-0000-00-1-FİDELER.mp4	1988-0250-1-0000-00-1_FİDELER
evoArcadmin_03072026SAYFA40_1988-0362-1-0000-00-1-DİLEK_AĞACI.mp4	1988-0362-1-0000-00-1_DİLEK_AĞACI
evoArcadmin_03072026SAYFA39_1988-0366-1-0000-00-1-PARİS'TE_BİR_AMERİKALI.mp4	1988-0366-1-0000-00-1_PARİS'TE_BİR_AMERİKALI
evoArcadmin_ÇÖZÜMLEMEV2S11_1988-0423-1-0000-40-1-BUL_VE_YOK_ET.mp4	1988-0423-1-0000-40-1_BUL_VE_YOK_ET
evoArcadmin_03072026SAYFA39_1989-0307-1-0000-85-1-GÜLEN_ADAM.mp4	1989-0307-1-0000-85-1_GÜLEN_ADAM
evoArcadmin_03072026SAYFA38_1989-0567-1-0000-00-1-UYKUNUN_YANI_BAŞINDA_ÜÇ_ELMA.mp4	1989-0567-1-0000-00-1_UYKUNUN_YANI_BAŞINDA_ÜÇ_ELM
evoArcadmin_ÇÖZÜMLEMEV2S5_1990-0390-1-0000-00-1-SISSI-1.mp4	1990-0390-1-0000-00-1_SISSI-1
evoArcadmin_ÇÖZÜMLEMEV2S15_1990-0488-1-0000-00-1-HAYALET_BABAM.mp4	1990-0488-1-0000-00-1_HAYALET_BABAM
evoArcadmin_03072026SAYFA38_1990-0513-1-0000-00-1-INNISFREE.mp4	1990-0513-1-0000-00-1_INNISFREE
evoArcadmin_03072026SAYFA39_1990-1068-1-0000-56-0-YAKIN_PLAN.mp4	1990-1068-1-0000-56-0_YAKIN_PLAN
evoArcadmin_03072026SAYFA41_1991-0275-1-0000-00-1-SPOOTWOOD.mp4	1991-0275-1-0000-00-1_SPOOTWOOD
evoArcadmin_ÇÖZÜMLEMEV2S15_1991-0355-1-0000-00-1-PARİS'İN_DIAGHILEV_İLE_DANSI.mp4	1991-0355-1-0000-00-1_PARİS'İN_DIAGHILEV_İLE_DANS
evoArcadmin_03072026SAYFA38_1992-0296-1-0000-00-1-GÜNDÖNÜMÜ_GÜNEŞ.mp4	1992-0296-1-0000-00-1_GÜNDÖNÜMÜ_GÜNEŞ
evoArcadmin_ÇÖZÜMLEMEV2S5_1992-0454-1-0000-00-1-HAYATIMIN_ERKEĞİ.mp4	1992-0454-1-0000-00-1_HAYATIMIN_ERKEĞİ
evoArcadmin_03072026SAYFA38_1992-0472-1-0000-00-1-KALP_HIRSIZI.mp4	1992-0472-1-0000-00-1_KALP_HIRSIZI
evoArcadmin_ÇÖZÜMLEMEV2S3_1992-0483-1-0000-00-1-JOE_SHARP.mp4	1992-0483-1-0000-00-1_JOE_SHARP
evoArcadmin_ÇÖZÜMLEMEV2S3_1993-0467-1-0000-00-1-BİR_KATİLLE_EVLENDİM.mp4	1993-0467-1-0000-00-1_BİR_KATİLLE_EVLENDİM
evoArcadmin_03072026SAYFA38_1994-0238-1-0000-00-1-MASUMİYET_DÜŞLERİ.mp4	1994-0238-1-0000-00-1_MASUMİYET_DÜŞLERİ
evoArcadmin_03072026SAYFA38_1995-0404-1-0000-00-1-BÜYÜK_SAVAŞTA_KÜÇÜK_ADAM.mp4	1995-0404-1-0000-00-1_BÜYÜK_SAVAŞTA_KÜÇÜK_ADAM
evoArcadmin_03072026SAYFA38_1996-0316-1-0000-00-1-TANGO_ARGENTINO.mp4	1996-0316-1-0000-00-1_TANGO_ARGENTINO
evoArcadmin_ÇÖZÜMLEMEV2S7_1998-0312-1-0000-00-1-KARA_GÜNLER.mp4	1998-0312-1-0000-00-1_KARA_GÜNLER
evoArcadmin_ÇÖZÜMLEMEV2S5_1998-0519-1-0000-00-1-SON_CÜCE.mp4	1998-0519-1-0000-00-1_SON_CÜCE
evoArcadmin_ÇÖZÜMLEMEV2S2_1998-0970-1-0000-00-1-BAŞKAN_VE_MARI.mp4	1998-0970-1-0000-00-1_BAŞKAN_VE_MARI
evoArcadmin_ÇÖZÜMLEMEV2S5_1999-0394-1-0000-90-1-13._SAVAŞÇI.mp4	1999-0394-1-0000-90-1_13
evoArcadmin_ÇÖZÜMLEMEV2S11_1999-0407-1-0000-00-1-KÜÇÜK_KAHRAMAN.mp4	1999-0407-1-0000-00-1_KÜÇÜK_KAHRAMAN
evoArcadmin_03072026SAYFA39_1999-0430-1-0000-00-1-NE_TREN_VAR_NE_DE_UÇAK.mp4	1999-0430-1-0000-00-1_NE_TREN_VAR_NE_DE_UÇAK
evoArcadmin_ÇÖZÜMLEMEV2S11_1999-0483-1-0000-00-1-SON_TANIK.mp4	1999-0483-1-0000-00-1_SON_TANIK
evoArcadmin_03072026SAYFA39_1999-0489-1-0000-00-1-AMY'NİN_TALİHSİZLİKLERİ.mp4	1999-0489-1-0000-00-1_AMY'NİN_TALİHSİZLİKLERİ
evoArcadmin_ÇÖZÜMLEMEV2S8_2000-0282-1-0000-40-1-SEVİMLİ_KÖPEK-YEDİNCİ_OYUNDAKİ_MUCİZE.mp4	2000-0282-1-0000-40-1_SEVİMLİ_KÖPEK-YEDİNCİ_OYU
evoArcadmin_03072026SAYFA40_2000-0289-1-0000-00-1-KÜÇÜK_OLMAK_ZOR.mp4	2000-0289-1-0000-00-1_KÜÇÜK_OLMAK_ZOR
evoArcadmin_ÇÖZÜMLEMEV2S5_2000-0454-1-0000-00-1-BUZDAN_GELEN_SESLER.mp4	2000-0454-1-0000-00-1_BUZDAN_GELEN_SESLER
evoArcadmin_ÇÖZÜMLEMEV2S14_2000-0477-1-0000-00-1-FUTBOLCU_PRENSES.mp4	2000-0477-1-0000-00-1_FUTBOLCU_PRENSES
evoArcadmin_03072026SAYFA38_2000-0505-1-0000-00-1-DURUMU_ANLAMAK.mp4	2000-0505-1-0000-00-1_DURUMU_ANLAMAK
evoArcadmin_03072026SAYFA38_2001-9194-1-0000-00-1-İNTİKAM.mp4	2001-9194-1-0000-00-1_İNTİKAM
evoArcadmin_03072026SAYFA39_2002-9168-1-0000-00-1-DEFİNE_GEZEGENİ.mp4	2002-9168-1-0000-00-1_DEFİNE_GEZEGENİ
evoArcadmin_03072026SAYFA38_2003-9048-1-0000-00-1-İHTİRAS_CİNAYETİ.mp4	2003-9048-1-0000-00-1_İHTİRAS_CİNAYETİ
evoArcadmin_03072026SAYFA40_2003-9064-1-0000-00-1-VIDOCQ.mp4	2003-9064-1-0000-00-1_VIDOCQ
evoArcadmin_03072026SAYFA38_2003-9195-1-0000-00-1-JERICO_APARTMANI.mp4	2003-9195-1-0000-00-1_JERICO_APARTMANI
evoArcadmin_ÇÖZÜMLEMEV2S8_2004-9110-1-0000-00-1-BÜYÜK_TEHDİT.mp4	2004-9110-1-0000-00-1_BÜYÜK_TEHDİT
evoArcadmin_ÇÖZÜMLEMEV2S14_2005-9105-1-0000-00-1-İMPARATORUN_YOLCULUĞU.mp4	2005-9105-1-0000-00-1_İMPARATORUN_YOLCULUĞU
evoArcadmin_03072026SAYFA40_2010-9139-1-0000-00-1-ROBIN_HOOD.mp4	2010-9139-1-0000-00-1_ROBIN_HOOD
evoArcadmin_ÇÖZÜMLEMEV2S9_2010-9150-1-0000-00-1-HANNA'NIN_ALTINLARI.mp4	2010-9150-1-0000-00-1_HANNA'NIN_ALTINLARI
evoArcadmin_03072026SAYFA41_2011-9026-0-0001-85-1-MYSTER_ALASKA.mp4	2011-9026-0-0001-85-1_MYSTER_ALASKA
evoArcadmin_ÇÖZÜMLEMEV2S7_2011-9186-1-0000-90-1-KÖPEKBALIĞI_KÖRFEZİNİN_YUNUSLARI.mp4	2011-9186-1-0000-90-1_KÖPEKBALIĞI_KÖRFEZİNİN_YU
evoArcadmin_ÇÖZÜMLEMEV2S15_2014-9078-1-0000-90-1-KAHRAMAN_UZAYLILAR.mp4	2014-9078-1-0000-90-1_KAHRAMAN_UZAYLILAR
evoArcadmin_03072026SAYFA39_2018-0017-1-0000-90-1-KAPAN.mp4	2018-0017-1-0000-90-1_KAPAN
evoArcadmin_03072026SAYFA40_2018-0053-1-0000-85-1-UZUN_ZAMAN_ÖNCE.mp4	2018-0053-1-0000-85-1_UZUN_ZAMAN_ÖNCE
